txn_id,order_id,operation_type,status,psp,psp_reference,sku,country,currency,amount_local,fx_rate_applied,fx_date_applied,amount_usd,created_at_utc,captured_at_utc
TXN-106132,ORD-506132,SALE,settled,dlocal,DL-90000437,sub_monthly,MX,MXN,129.00,0.055004,2026-06-05,7.10,2026-06-06T08:33:41Z,2026-06-06T10:18:41Z
TXN-107281,ORD-507281,SALE,settled,google_play,,coach_addon,US,USD,4.99,1.000000,2026-06-06,4.99,2026-06-06T08:38:25Z,2026-06-06T09:18:25Z
TXN-107171,ORD-507171,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T08:46:01Z,2026-06-06T09:10:01Z
TXN-103764,ORD-503764,SALE,settled,paypal_eu,PMJ6XMB3YU4B3VAEQ,sub_monthly,ES,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T08:46:03Z,2026-06-06T09:23:03Z
TXN-105375,ORD-505375,SALE,settled,adyen,8620000000001425,coach_addon,NL,EUR,4.99,1.094662,2026-06-05,5.46,2026-06-06T08:46:04Z,2026-06-06T09:50:04Z
TXN-103043,ORD-503043,SALE,settled,paypal_eu,NUGWFWUZQS3XC93TE,sub_monthly,ES,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T08:47:56Z,2026-06-06T09:53:56Z
TXN-101499,ORD-501499,SALE,settled,paypal_us,UGGLDFCAYKTEN61R5,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T08:48:37Z,2026-06-06T09:34:37Z
TXN-103003,ORD-503003,SALE,settled,paypal_eu,Q9703Q2F3WUQ459S4,sub_monthly,FR,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T08:50:40Z,2026-06-06T09:50:40Z
TXN-102559,ORD-502559,SALE,settled,paypal_eu,FY7UQGPXJLNQU50KP,sub_quarterly,IT,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T08:53:11Z,2026-06-06T09:36:11Z
TXN-106619,ORD-506619,SALE,settled,dlocal,DL-90000924,sub_annual,BR,BRL,199.90,0.184711,2026-06-05,36.92,2026-06-06T08:56:00Z,2026-06-06T10:13:00Z
TXN-105812,ORD-505812,SALE,settled,dlocal,DL-90000117,sub_annual,CO,COP,199900.00,0.000251,2026-06-05,50.17,2026-06-06T09:05:07Z,2026-06-06T09:40:07Z
TXN-103849,ORD-503849,SALE,settled,paypal_eu,W6DYNTGSD7ZGA98K6,sub_monthly,IT,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T09:05:30Z,2026-06-06T10:49:30Z
TXN-104079,ORD-504079,SALE,settled,adyen,8620000000000129,sub_annual,DE,EUR,59.99,1.094662,2026-06-05,65.67,2026-06-06T09:06:40Z,2026-06-06T09:47:40Z
TXN-107604,ORD-507604,SALE,settled,google_play,,sub_quarterly,DE,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T09:06:48Z,2026-06-06T09:55:48Z
TXN-100360,ORD-500360,SALE,settled,paypal_us,P4UU9WFE3RF53RU07,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T09:06:49Z,2026-06-06T09:42:49Z
TXN-105754,ORD-505754,SALE,settled,dlocal,DL-90000059,sub_annual,MX,MXN,799.00,0.055004,2026-06-05,43.95,2026-06-06T09:10:45Z,2026-06-06T09:22:45Z
TXN-104356,ORD-504356,SALE,settled,adyen,8620000000000406,coach_addon,DE,EUR,4.99,1.094662,2026-06-05,5.46,2026-06-06T09:16:49Z,2026-06-06T09:34:49Z
TXN-105497,ORD-505497,SALE,settled,adyen,8620000000001547,sub_quarterly,NL,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T09:17:25Z,2026-06-06T10:11:25Z
TXN-103229,ORD-503229,SALE,settled,paypal_eu,U5FUZYUUE8GMNP0DQ,sub_annual,FR,EUR,59.99,1.094662,2026-06-05,65.67,2026-06-06T09:18:54Z,2026-06-06T09:55:54Z
TXN-103597,ORD-503597,SALE,settled,paypal_eu,6WJNP2KPX3ZHP4ENC,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T09:19:54Z,2026-06-06T10:51:54Z
TXN-102194,ORD-502194,SALE,settled,paypal_eu,LJLKBH6ZAEDLX6EHA,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T09:20:28Z,2026-06-06T09:57:28Z
TXN-100096,ORD-500096,SALE,settled,paypal_us,LX1F3WY5WGCKMGD0U,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T09:26:33Z,2026-06-06T10:47:33Z
TXN-106390,ORD-506390,SALE,declined,dlocal,DL-90000695,sub_monthly,BR,BRL,34.90,0.184711,2026-06-05,6.45,2026-06-06T09:33:30Z,
TXN-100832,ORD-500832,SALE,settled,paypal_us,HPJ3PTXRN2B0F1XZ6,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T09:35:56Z,2026-06-06T09:57:56Z
TXN-100325,ORD-500325,SALE,settled,paypal_us,PC4WQFV6WNLFRF0CL,sub_annual,US,USD,59.99,1.000000,2026-06-06,59.99,2026-06-06T09:36:43Z,2026-06-06T10:43:43Z
TXN-100227,ORD-500227,SALE,settled,paypal_us,JZE20MAEF1WE8FATF,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T09:46:04Z,2026-06-06T11:11:04Z
TXN-100552,ORD-500552,SALE,settled,paypal_us,F6A37BBYW0JHYLPTF,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T09:48:11Z,2026-06-06T10:06:11Z
TXN-102867,ORD-502867,SALE,declined,paypal_eu,CREE8PD7K0EC8BDZ4,sub_annual,DE,EUR,59.99,1.094662,2026-06-05,65.67,2026-06-06T09:48:13Z,
TXN-104214,ORD-504214,SALE,settled,adyen,8620000000000264,sub_monthly,GB,GBP,8.99,1.288623,2026-06-05,11.58,2026-06-06T09:48:35Z,2026-06-06T11:02:35Z
TXN-101108,ORD-501108,SALE,settled,paypal_us,KCD89DGB0BGM9YZGM,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T09:49:12Z,2026-06-06T10:04:12Z
TXN-103968,ORD-503968,SALE,settled,adyen,8620000000000018,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T09:49:26Z,2026-06-06T11:26:26Z
TXN-104007,ORD-504007,SALE,declined,adyen,8620000000000057,coach_addon,FR,EUR,4.99,1.094662,2026-06-05,5.46,2026-06-06T09:50:28Z,
TXN-106084,ORD-506084,SALE,settled,dlocal,DL-90000389,coach_addon,MX,MXN,59.00,0.055004,2026-06-05,3.25,2026-06-06T09:56:46Z,2026-06-06T10:53:46Z
TXN-103821,ORD-503821,SALE,settled,paypal_eu,9E7U5LXTV074ENK6N,sub_monthly,IT,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T09:58:44Z,2026-06-06T10:53:44Z
TXN-101103,ORD-501103,SALE,settled,paypal_us,Z0LSRHF1PP2W5TWZS,coach_addon,US,USD,4.99,1.000000,2026-06-06,4.99,2026-06-06T10:00:47Z,2026-06-06T10:39:47Z
TXN-107570,ORD-507570,SALE,settled,google_play,,sub_monthly,BR,BRL,34.90,0.184711,2026-06-05,6.45,2026-06-06T10:05:05Z,2026-06-06T11:01:05Z
TXN-103633,ORD-503633,SALE,settled,paypal_eu,NEFEYVZKWQQAKX2YA,sub_quarterly,DE,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T10:07:57Z,2026-06-06T11:13:57Z
TXN-104936,ORD-504936,SALE,settled,adyen,8620000000000986,sub_quarterly,GB,GBP,21.99,1.288623,2026-06-05,28.34,2026-06-06T10:10:53Z,2026-06-06T10:37:53Z
TXN-100512,ORD-500512,SALE,settled,paypal_us,WUVUXV2L8QW4J9CEC,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T10:11:07Z,2026-06-06T10:53:07Z
TXN-102626,ORD-502626,SALE,settled,paypal_eu,TKGUGZM8FMMTD6UX0,coach_addon,DE,EUR,4.99,1.094662,2026-06-05,5.46,2026-06-06T10:12:36Z,2026-06-06T10:55:36Z
TXN-101347,ORD-501347,SALE,settled,paypal_us,KJE3QQ5L93Q6FQE4K,sub_annual,US,USD,59.99,1.000000,2026-06-06,59.99,2026-06-06T10:14:03Z,2026-06-06T12:02:03Z
TXN-102364,ORD-502364,SALE,declined,paypal_eu,VW9G72BFY9P94QBU1,coach_addon,DE,EUR,4.99,1.094662,2026-06-05,5.46,2026-06-06T10:14:20Z,
TXN-106608,ORD-506608,SALE,settled,dlocal,DL-90000913,sub_quarterly,BR,BRL,89.90,0.184711,2026-06-05,16.61,2026-06-06T10:17:21Z,2026-06-06T11:16:21Z
TXN-106528,ORD-506528,SALE,settled,dlocal,DL-90000833,sub_monthly,BR,BRL,34.90,0.184711,2026-06-05,6.45,2026-06-06T10:19:14Z,2026-06-06T10:59:14Z
TXN-100311,ORD-500311,SALE,settled,paypal_us,9YGSV9GVXZHRSM578,sub_annual,US,USD,59.99,1.000000,2026-06-06,59.99,2026-06-06T10:22:09Z,2026-06-06T10:29:09Z
TXN-106768,ORD-506768,SALE,settled,dlocal,DL-90001073,sub_monthly,BR,BRL,34.90,0.184711,2026-06-05,6.45,2026-06-06T10:24:37Z,2026-06-06T12:10:37Z
TXN-103080,ORD-503080,SALE,settled,paypal_eu,E2QVMM5YEBEMMPX6U,sub_quarterly,GB,GBP,21.99,1.288623,2026-06-05,28.34,2026-06-06T10:26:45Z,2026-06-06T12:05:45Z
TXN-104940,ORD-504940,SALE,settled,adyen,8620000000000990,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T10:27:41Z,2026-06-06T10:52:41Z
TXN-107320,ORD-507320,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T10:29:34Z,2026-06-06T11:41:34Z
TXN-106562,ORD-506562,SALE,settled,dlocal,DL-90000867,sub_monthly,BR,BRL,34.90,0.184711,2026-06-05,6.45,2026-06-06T10:35:36Z,2026-06-06T12:10:36Z
TXN-106514,ORD-506514,SALE,settled,dlocal,DL-90000819,sub_monthly,CO,COP,29900.00,0.000251,2026-06-05,7.50,2026-06-06T10:54:27Z,2026-06-06T12:15:27Z
TXN-102605,ORD-502605,SALE,settled,paypal_eu,8E902NCUUCU66U95C,sub_monthly,FR,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T10:54:55Z,2026-06-06T12:16:55Z
TXN-100372,ORD-500372,SALE,settled,paypal_us,31D3NYCGG5XFUB1LN,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T10:56:37Z,2026-06-06T12:04:37Z
TXN-107234,ORD-507234,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T11:05:53Z,2026-06-06T11:39:53Z
TXN-105068,ORD-505068,SALE,settled,adyen,8620000000001118,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T11:08:04Z,2026-06-06T12:39:04Z
TXN-104732,ORD-504732,SALE,settled,adyen,8620000000000782,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T11:08:19Z,2026-06-06T11:29:19Z
TXN-107590,ORD-507590,SALE,settled,google_play,,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T11:09:24Z,2026-06-06T12:10:24Z
TXN-102001,ORD-502001,SALE,settled,paypal_us,TNNURE3UPGLSUYAZQ,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T11:17:41Z,2026-06-06T12:30:41Z
TXN-104963,ORD-504963,SALE,declined,adyen,8620000000001013,sub_monthly,FR,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T11:20:39Z,
TXN-103777,ORD-503777,SALE,settled,paypal_eu,3NTWBZ0R9JFSLX0JP,sub_quarterly,DE,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T11:21:11Z,2026-06-06T12:32:11Z
TXN-105996,ORD-505996,SALE,declined,dlocal,DL-90000301,sub_monthly,BR,BRL,34.90,0.184711,2026-06-05,6.45,2026-06-06T11:22:47Z,
TXN-100659,ORD-500659,SALE,settled,paypal_us,ESTDR8XTPJ5LJNRJ1,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T11:24:44Z,2026-06-06T12:23:44Z
TXN-107308,ORD-507308,SALE,settled,google_play,,sub_quarterly,GB,GBP,21.99,1.288623,2026-06-05,28.34,2026-06-06T11:25:06Z,2026-06-06T12:29:06Z
TXN-105102,ORD-505102,SALE,settled,adyen,8620000000001152,coach_addon,NL,EUR,4.99,1.094662,2026-06-05,5.46,2026-06-06T11:28:10Z,2026-06-06T12:51:10Z
TXN-106316,ORD-506316,SALE,settled,dlocal,DL-90000621,coach_addon,CL,CLP,3990,0.001064,2026-06-05,4.25,2026-06-06T11:29:59Z,2026-06-06T12:16:59Z
TXN-103071,ORD-503071,SALE,settled,paypal_eu,RQHDMJHRMW8JN4CA9,sub_monthly,GB,GBP,8.99,1.288623,2026-06-05,11.58,2026-06-06T11:31:20Z,2026-06-06T11:45:20Z
TXN-101477,ORD-501477,SALE,settled,paypal_us,LLEZ8RA0TDP1H1EJG,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T11:32:10Z,2026-06-06T12:27:10Z
TXN-105787,ORD-505787,SALE,settled,dlocal,DL-90000092,sub_monthly,CO,COP,29900.00,0.000251,2026-06-05,7.50,2026-06-06T11:35:24Z,2026-06-06T12:14:24Z
TXN-101011,ORD-501011,SALE,declined,paypal_us,KR1HRNJ5G15QR08KF,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T11:40:58Z,
TXN-102903,ORD-502903,SALE,settled,paypal_eu,MQJK8QPE23B3WN50B,sub_quarterly,DE,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T11:43:25Z,2026-06-06T11:59:25Z
TXN-101841,ORD-501841,SALE,settled,paypal_us,FXMM9UTGVBTU4YSB4,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T11:46:05Z,2026-06-06T12:14:05Z
TXN-100223,ORD-500223,SALE,settled,paypal_us,VEGUKFEF3T86ZN7H9,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T11:47:48Z,2026-06-06T13:08:48Z
TXN-100629,ORD-500629,SALE,settled,paypal_us,AWXTA210R6XN7JS0P,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T11:48:54Z,2026-06-06T12:28:54Z
TXN-104838,ORD-504838,SALE,settled,adyen,8620000000000888,sub_annual,DE,EUR,59.99,1.094662,2026-06-05,65.67,2026-06-06T11:50:31Z,2026-06-06T12:22:31Z
TXN-101213,ORD-501213,SALE,settled,paypal_us,UTVUSXP54M3C2GVU4,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T11:56:09Z,2026-06-06T12:32:09Z
TXN-103563,ORD-503563,SALE,settled,paypal_eu,6PSHWBRQUJ2T6LE3X,coach_addon,FR,EUR,4.99,1.094662,2026-06-05,5.46,2026-06-06T11:57:03Z,2026-06-06T13:02:03Z
TXN-102500,ORD-502500,SALE,settled,paypal_eu,TSNTC0QZ0KT1XA62T,sub_monthly,GB,GBP,8.99,1.288623,2026-06-05,11.58,2026-06-06T11:57:34Z,2026-06-06T13:17:34Z
TXN-107233,ORD-507233,SALE,settled,google_play,,sub_annual,DE,EUR,59.99,1.094662,2026-06-05,65.67,2026-06-06T11:58:49Z,2026-06-06T13:36:49Z
TXN-107790,ORD-500537,REFUND,settled,paypal_us,B7ZEW01WDXC046JSX,sub_monthly,US,USD,5.00,1.000000,2026-06-06,5.00,2026-06-06T12:03:10Z,2026-06-06T12:03:10Z
TXN-100237,ORD-500237,SALE,settled,paypal_us,5B2WQ0PWQ103X7QT3,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T12:03:41Z,2026-06-06T13:48:41Z
TXN-103014,ORD-503014,SALE,settled,paypal_eu,TMURG7ZVPX30FKEZ8,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T12:05:16Z,2026-06-06T12:24:16Z
TXN-106912,ORD-506912,SALE,settled,dlocal,DL-90001217,sub_annual,MX,MXN,799.00,0.055004,2026-06-05,43.95,2026-06-06T12:07:02Z,2026-06-06T13:53:02Z
TXN-100417,ORD-500417,SALE,settled,paypal_us,DKF4J3HQ2T5C4Q9JC,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T12:13:05Z,2026-06-06T12:19:05Z
TXN-105324,ORD-505324,SALE,declined,adyen,8620000000001374,sub_annual,GB,GBP,54.99,1.288623,2026-06-05,70.86,2026-06-06T12:25:29Z,
TXN-104903,ORD-504903,SALE,settled,adyen,8620000000000953,coach_addon,US,USD,4.99,1.000000,2026-06-06,4.99,2026-06-06T12:31:24Z,2026-06-06T13:55:24Z
TXN-107379,ORD-507379,SALE,settled,google_play,,sub_annual,BR,BRL,199.90,0.184711,2026-06-05,36.92,2026-06-06T12:38:47Z,2026-06-06T13:07:47Z
TXN-100654,ORD-500654,SALE,declined,paypal_us,5LS4PTWHRHMZNCEGJ,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T12:45:27Z,
TXN-107725,ORD-507725,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T12:46:59Z,2026-06-06T13:09:59Z
TXN-104973,ORD-504973,SALE,declined,adyen,8620000000001023,coach_addon,FR,EUR,4.99,1.094662,2026-06-05,5.46,2026-06-06T12:53:29Z,
TXN-107703,ORD-507703,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T12:53:53Z,2026-06-06T13:07:53Z
TXN-104224,ORD-504224,SALE,settled,adyen,8620000000000274,sub_quarterly,NL,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T12:57:51Z,2026-06-06T13:42:51Z
TXN-107982,ORD-507807,SALE,settled,dlocal,DL-90001314,sub_annual,BR,BRL,199.90,0.184711,2026-06-05,36.92,2026-06-06T13:00:00Z,2026-06-06T14:26:00Z
TXN-100718,ORD-500718,SALE,settled,paypal_us,UNTEYVBKHCG0NN7LA,sub_annual,US,USD,59.99,1.000000,2026-06-06,59.99,2026-06-06T13:06:10Z,2026-06-06T13:18:10Z
TXN-104648,ORD-504648,SALE,settled,adyen,8620000000000698,sub_monthly,FR,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T13:08:17Z,2026-06-06T14:44:17Z
TXN-105143,ORD-505143,SALE,settled,adyen,8620000000001193,coach_addon,GB,GBP,4.49,1.288623,2026-06-05,5.79,2026-06-06T13:14:55Z,2026-06-06T14:04:55Z
TXN-102652,ORD-502652,SALE,settled,paypal_eu,L4T3DF8YW9PYR30DK,sub_monthly,FR,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T13:23:17Z,2026-06-06T13:47:17Z
TXN-104090,ORD-504090,SALE,settled,adyen,8620000000000140,sub_monthly,FR,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T13:24:33Z,2026-06-06T14:17:33Z
TXN-106301,ORD-506301,SALE,settled,dlocal,DL-90000606,sub_quarterly,MX,MXN,329.00,0.055004,2026-06-05,18.10,2026-06-06T13:26:12Z,2026-06-06T14:21:12Z
TXN-101585,ORD-501585,SALE,settled,paypal_us,PRFY0W62NTCYSGHD7,sub_annual,US,USD,59.99,1.000000,2026-06-06,59.99,2026-06-06T13:28:08Z,2026-06-06T14:10:08Z
TXN-101556,ORD-501556,SALE,settled,paypal_us,NLVMDUBC2SLRLXK1M,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T13:28:25Z,2026-06-06T13:53:25Z
TXN-107419,ORD-507419,SALE,settled,google_play,,sub_monthly,GB,GBP,8.99,1.288623,2026-06-05,11.58,2026-06-06T13:32:12Z,2026-06-06T14:21:12Z
TXN-101316,ORD-501316,SALE,settled,paypal_us,8KVWD6HXY0LEBE37Z,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T13:35:47Z,2026-06-06T14:08:47Z
TXN-100731,ORD-500731,SALE,declined,paypal_us,ASEUEF0Z5TSW3U4NS,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T13:38:38Z,
TXN-101921,ORD-501921,SALE,settled,paypal_us,8AH6UPRQ9AC6N9PRP,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T13:39:51Z,2026-06-06T14:22:51Z
TXN-106373,ORD-506373,SALE,settled,dlocal,DL-90000678,sub_monthly,MX,MXN,129.00,0.055004,2026-06-05,7.10,2026-06-06T13:42:06Z,2026-06-06T14:53:06Z
TXN-102857,ORD-502857,SALE,settled,paypal_eu,PH0X0JYCS4CR91U0T,sub_quarterly,ES,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T13:46:04Z,2026-06-06T14:42:04Z
TXN-100746,ORD-500746,SALE,declined,paypal_us,S96G3BSHSJ4NH6XM9,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T13:47:54Z,
TXN-107276,ORD-507276,SALE,settled,google_play,,coach_addon,US,USD,4.99,1.000000,2026-06-06,4.99,2026-06-06T13:48:11Z,2026-06-06T14:32:11Z
TXN-104579,ORD-504579,SALE,settled,adyen,8620000000000629,sub_monthly,GB,GBP,8.99,1.288623,2026-06-05,11.58,2026-06-06T13:52:33Z,2026-06-06T15:39:33Z
TXN-104700,ORD-504700,SALE,settled,adyen,8620000000000750,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T13:53:01Z,2026-06-06T14:01:01Z
TXN-100510,ORD-500510,SALE,settled,paypal_us,SBBHEU3JK3EM9MWFL,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T13:53:12Z,2026-06-06T15:41:12Z
TXN-101220,ORD-501220,SALE,settled,paypal_us,CGE6P8DUELBGQW8ES,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T13:55:20Z,2026-06-06T15:21:20Z
TXN-105852,ORD-505852,SALE,settled,dlocal,DL-90000157,sub_monthly,AR,ARS,5999.00,0.000840,2026-06-05,5.04,2026-06-06T13:56:59Z,2026-06-06T15:01:59Z
TXN-100725,ORD-500725,SALE,declined,paypal_us,GYVKN81H2A340H87M,sub_annual,US,USD,59.99,1.000000,2026-06-06,59.99,2026-06-06T13:59:33Z,
TXN-107529,ORD-507529,SALE,settled,google_play,,sub_monthly,GB,GBP,8.99,1.288623,2026-06-05,11.58,2026-06-06T13:59:52Z,2026-06-06T14:06:52Z
TXN-101845,ORD-501845,SALE,settled,paypal_us,5PJ7HWB2YV6ZM5ZRX,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T13:59:57Z,2026-06-06T14:41:57Z
TXN-100758,ORD-500758,SALE,settled,paypal_us,P0L19MZVPF0A4S2VH,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T14:01:42Z,2026-06-06T15:14:42Z
TXN-107221,ORD-507221,SALE,settled,google_play,,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T14:01:51Z,2026-06-06T15:20:51Z
TXN-101849,ORD-501849,SALE,settled,paypal_us,J0WS11XXX1UA3QH3B,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T14:08:06Z,2026-06-06T15:54:06Z
TXN-103285,ORD-503285,SALE,settled,paypal_eu,Z3YU3AQHP6E2LG6AF,sub_monthly,ES,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T14:13:56Z,2026-06-06T15:20:56Z
TXN-100092,ORD-500092,SALE,settled,paypal_us,0E60WKF7X2WZW7WDH,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T14:16:54Z,2026-06-06T15:38:54Z
TXN-102710,ORD-502710,SALE,settled,paypal_eu,BDC0H0NW5EKWZSVNP,coach_addon,FR,EUR,4.99,1.094662,2026-06-05,5.46,2026-06-06T14:19:49Z,2026-06-06T14:54:49Z
TXN-101973,ORD-501973,SALE,declined,paypal_us,XYNDEETDHM222TRAG,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T14:22:47Z,
TXN-103800,ORD-503800,SALE,settled,paypal_eu,1PU6B1K8E7XTY7CRW,sub_monthly,FR,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T14:25:06Z,2026-06-06T14:41:06Z
TXN-104755,ORD-504755,SALE,settled,adyen,8620000000000805,sub_quarterly,DE,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T14:29:54Z,2026-06-06T14:43:54Z
TXN-103170,ORD-503170,SALE,settled,paypal_eu,6D31SH16U8GJFRJ7M,sub_monthly,IT,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T14:36:50Z,2026-06-06T15:50:50Z
TXN-101850,ORD-501850,SALE,settled,paypal_us,74XM6JVFYQ36UBMU8,coach_addon,US,USD,4.99,1.000000,2026-06-06,4.99,2026-06-06T14:39:10Z,2026-06-06T15:54:10Z
TXN-102790,ORD-502790,SALE,settled,paypal_eu,9S3Z4C6TUM6AT1GRP,sub_quarterly,DE,EUR,24.99,1.094662,2026-06-05,27.36,2026-06-06T14:40:40Z,2026-06-06T14:57:40Z
TXN-100301,ORD-500301,SALE,settled,paypal_us,7ED1XQ8PCPZHMRBZL,sub_annual,US,USD,59.99,1.000000,2026-06-06,59.99,2026-06-06T14:43:43Z,2026-06-06T16:15:43Z
TXN-104804,ORD-504804,SALE,settled,adyen,8620000000000854,sub_monthly,NL,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T14:47:43Z,2026-06-06T15:43:43Z
TXN-104942,ORD-504942,SALE,settled,adyen,8620000000000992,sub_annual,DE,EUR,59.99,1.094662,2026-06-05,65.67,2026-06-06T14:51:58Z,2026-06-06T14:58:58Z
TXN-104284,ORD-504284,SALE,settled,adyen,8620000000000334,sub_annual,FR,EUR,59.99,1.094662,2026-06-05,65.67,2026-06-06T14:53:32Z,2026-06-06T16:25:32Z
TXN-106330,ORD-506330,SALE,settled,dlocal,DL-90000635,sub_monthly,MX,MXN,129.00,0.055004,2026-06-05,7.10,2026-06-06T14:59:41Z,2026-06-06T16:31:41Z
TXN-100774,ORD-500774,SALE,settled,paypal_us,R803UULUVAD9Z8FES,sub_quarterly,US,USD,24.99,1.000000,2026-06-06,24.99,2026-06-06T15:00:16Z,2026-06-06T15:21:16Z
TXN-105731,ORD-505731,SALE,declined,dlocal,DL-90000036,sub_quarterly,CO,COP,79900.00,0.000251,2026-06-05,20.05,2026-06-06T15:00:59Z,
TXN-104175,ORD-504175,SALE,settled,adyen,8620000000000225,sub_monthly,FR,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T15:02:55Z,2026-06-06T16:42:55Z
TXN-101753,ORD-501753,SALE,settled,paypal_us,R8LV2WW3YDSDCZXHE,sub_monthly,US,USD,9.99,1.000000,2026-06-06,9.99,2026-06-06T15:08:57Z,2026-06-06T15:13:57Z
TXN-106730,ORD-506730,SALE,settled,dlocal,DL-90001035,sub_quarterly,BR,BRL,89.90,0.184711,2026-06-05,16.61,2026-06-06T15:16:50Z,2026-06-06T15:24:50Z
TXN-104907,ORD-504907,SALE,settled,adyen,8620000000000957,sub_monthly,DE,EUR,9.99,1.094662,2026-06-05,10.94,2026-06-06T15:19:12Z,2026-06-06T16:36:12Z
