Earnings report for Lumo Wellness (merchant account: LumoPlayMain). All dates and times are in America/Los_Angeles.
Transaction Date,Transaction Time,Transaction Type,Product ID,Buyer Country,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
"Jun 28, 2026",01:01:18,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 28, 2026",01:05:31,Charge,sub_monthly,BR,BRL,34.90,0.182476,USD,6.37
"Jun 28, 2026",01:05:31,Google fee,sub_monthly,BR,BRL,-5.24,0.182476,USD,-0.96
"Jun 28, 2026",03:12:17,Charge,coach_addon,DE,EUR,4.99,1.080042,USD,5.39
"Jun 28, 2026",03:12:17,Google fee,coach_addon,DE,EUR,-0.75,1.080042,USD,-0.81
"Jun 28, 2026",03:24:14,Charge,sub_monthly,BR,BRL,34.90,0.182476,USD,6.37
"Jun 28, 2026",03:24:14,Google fee,sub_monthly,BR,BRL,-5.24,0.182476,USD,-0.96
"Jun 28, 2026",03:42:11,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 28, 2026",03:42:11,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 28, 2026",04:08:27,Charge,sub_annual,DE,EUR,59.99,1.080042,USD,64.79
"Jun 28, 2026",04:08:27,Google fee,sub_annual,DE,EUR,-9.00,1.080042,USD,-9.72
"Jun 28, 2026",04:19:36,Charge,sub_annual,BR,BRL,199.90,0.182476,USD,36.48
"Jun 28, 2026",04:19:36,Google fee,sub_annual,BR,BRL,-29.99,0.182476,USD,-5.47
"Jun 28, 2026",05:10:56,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 28, 2026",05:10:56,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 28, 2026",05:26:59,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 28, 2026",05:26:59,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 28, 2026",05:32:44,Charge,sub_quarterly,DE,EUR,24.99,1.080042,USD,26.99
"Jun 28, 2026",05:32:44,Google fee,sub_quarterly,DE,EUR,-3.75,1.080042,USD,-4.05
"Jun 28, 2026",05:47:40,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 28, 2026",05:47:40,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 28, 2026",06:02:48,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 28, 2026",06:02:48,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 28, 2026",06:03:09,Charge,sub_monthly,GB,GBP,8.99,1.297809,USD,11.67
"Jun 28, 2026",06:03:09,Google fee,sub_monthly,GB,GBP,-1.35,1.297809,USD,-1.75
"Jun 28, 2026",06:30:29,Charge,sub_monthly,BR,BRL,34.90,0.182476,USD,6.37
"Jun 28, 2026",06:30:29,Google fee,sub_monthly,BR,BRL,-5.24,0.182476,USD,-0.96
"Jun 28, 2026",06:31:55,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 28, 2026",06:31:55,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 28, 2026",07:11:55,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 28, 2026",07:11:55,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 28, 2026",07:54:53,Charge,sub_monthly,MX,MXN,129.00,0.055052,USD,7.10
"Jun 28, 2026",07:54:53,Google fee,sub_monthly,MX,MXN,-19.35,0.055052,USD,-1.07
"Jun 28, 2026",08:01:08,Charge,sub_annual,BR,BRL,199.90,0.182476,USD,36.48
"Jun 28, 2026",08:01:08,Google fee,sub_annual,BR,BRL,-29.99,0.182476,USD,-5.47
"Jun 28, 2026",09:09:26,Charge refund,sub_quarterly,GB,GBP,-21.99,1.297809,USD,-28.54
"Jun 28, 2026",09:17:32,Charge,sub_annual,GB,GBP,54.99,1.297809,USD,71.37
"Jun 28, 2026",09:17:32,Google fee,sub_annual,GB,GBP,-8.25,1.297809,USD,-10.71
"Jun 28, 2026",09:36:03,Charge,coach_addon,DE,EUR,4.99,1.080042,USD,5.39
"Jun 28, 2026",09:36:03,Google fee,coach_addon,DE,EUR,-0.75,1.080042,USD,-0.81
"Jun 28, 2026",10:00:24,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 28, 2026",10:00:24,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 28, 2026",11:44:38,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 28, 2026",11:44:38,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 28, 2026",12:05:44,Charge,sub_monthly,BR,BRL,34.90,0.182476,USD,6.37
"Jun 28, 2026",12:05:44,Google fee,sub_monthly,BR,BRL,-5.24,0.182476,USD,-0.96
"Jun 28, 2026",12:10:42,Charge,sub_quarterly,GB,GBP,21.99,1.297809,USD,28.54
"Jun 28, 2026",12:10:42,Google fee,sub_quarterly,GB,GBP,-3.30,1.297809,USD,-4.28
"Jun 28, 2026",13:00:53,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 28, 2026",13:00:53,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 29, 2026",01:24:43,Charge,sub_quarterly,MX,MXN,329.00,0.055211,USD,18.16
"Jun 29, 2026",01:24:43,Google fee,sub_quarterly,MX,MXN,-49.35,0.055211,USD,-2.72
"Jun 29, 2026",01:26:09,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 29, 2026",01:26:09,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 29, 2026",01:48:52,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 29, 2026",01:48:52,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 29, 2026",02:35:03,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 29, 2026",02:35:03,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 29, 2026",02:49:56,Charge,sub_annual,BR,BRL,199.90,0.182758,USD,36.53
"Jun 29, 2026",02:49:56,Google fee,sub_annual,BR,BRL,-29.99,0.182758,USD,-5.48
"Jun 29, 2026",02:51:50,Charge,coach_addon,DE,EUR,4.99,1.083185,USD,5.41
"Jun 29, 2026",02:51:50,Google fee,coach_addon,DE,EUR,-0.75,1.083185,USD,-0.81
"Jun 29, 2026",04:02:46,Charge,sub_annual,GB,GBP,54.99,1.298401,USD,71.40
"Jun 29, 2026",04:02:46,Google fee,sub_annual,GB,GBP,-8.25,1.298401,USD,-10.71
"Jun 29, 2026",04:24:10,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 29, 2026",04:24:10,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 29, 2026",05:35:36,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 29, 2026",05:35:36,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 29, 2026",06:17:49,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 29, 2026",06:17:49,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 29, 2026",06:58:37,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 29, 2026",06:58:37,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 29, 2026",07:20:57,Charge,sub_monthly,BR,BRL,34.90,0.182758,USD,6.38
"Jun 29, 2026",07:20:57,Google fee,sub_monthly,BR,BRL,-5.24,0.182758,USD,-0.96
"Jun 29, 2026",07:56:08,Charge,sub_monthly,DE,EUR,9.99,1.083185,USD,10.82
"Jun 29, 2026",07:56:08,Google fee,sub_monthly,DE,EUR,-1.50,1.083185,USD,-1.62
"Jun 29, 2026",08:09:50,Charge,sub_monthly,BR,BRL,34.90,0.182758,USD,6.38
"Jun 29, 2026",08:09:50,Google fee,sub_monthly,BR,BRL,-5.24,0.182758,USD,-0.96
"Jun 29, 2026",08:23:25,Charge,sub_monthly,DE,EUR,9.99,1.083185,USD,10.82
"Jun 29, 2026",08:23:25,Google fee,sub_monthly,DE,EUR,-1.50,1.083185,USD,-1.62
"Jun 29, 2026",08:23:44,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 29, 2026",08:23:44,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 29, 2026",09:48:14,Charge,sub_monthly,BR,BRL,34.90,0.182758,USD,6.38
"Jun 29, 2026",09:48:14,Google fee,sub_monthly,BR,BRL,-5.24,0.182758,USD,-0.96
"Jun 29, 2026",10:01:38,Charge,sub_annual,DE,EUR,59.99,1.083185,USD,64.98
"Jun 29, 2026",10:01:38,Google fee,sub_annual,DE,EUR,-9.00,1.083185,USD,-9.75
"Jun 29, 2026",10:19:50,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 29, 2026",10:19:50,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 29, 2026",10:37:18,Charge,sub_monthly,BR,BRL,34.90,0.182758,USD,6.38
"Jun 29, 2026",10:37:18,Google fee,sub_monthly,BR,BRL,-5.24,0.182758,USD,-0.96
"Jun 29, 2026",11:26:53,Charge,sub_monthly,MX,MXN,129.00,0.055211,USD,7.12
"Jun 29, 2026",11:26:53,Google fee,sub_monthly,MX,MXN,-19.35,0.055211,USD,-1.07
"Jun 29, 2026",11:50:43,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 29, 2026",11:50:43,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 29, 2026",12:06:04,Charge,sub_quarterly,BR,BRL,89.90,0.182758,USD,16.43
"Jun 29, 2026",12:06:04,Google fee,sub_quarterly,BR,BRL,-13.49,0.182758,USD,-2.46
"Jun 29, 2026",12:41:43,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 29, 2026",12:41:43,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",01:49:14,Charge,sub_quarterly,DE,EUR,24.99,1.081496,USD,27.03
"Jun 30, 2026",01:49:14,Google fee,sub_quarterly,DE,EUR,-3.75,1.081496,USD,-4.05
"Jun 30, 2026",02:33:22,Charge,sub_annual,DE,EUR,59.99,1.081496,USD,64.88
"Jun 30, 2026",02:33:22,Google fee,sub_annual,DE,EUR,-9.00,1.081496,USD,-9.73
"Jun 30, 2026",03:25:40,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 30, 2026",03:25:40,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 30, 2026",03:39:54,Charge,sub_monthly,DE,EUR,9.99,1.081496,USD,10.80
"Jun 30, 2026",03:39:54,Google fee,sub_monthly,DE,EUR,-1.50,1.081496,USD,-1.62
"Jun 30, 2026",03:45:23,Charge,sub_monthly,BR,BRL,34.90,0.182844,USD,6.38
"Jun 30, 2026",03:45:23,Google fee,sub_monthly,BR,BRL,-5.24,0.182844,USD,-0.96
"Jun 30, 2026",03:49:48,Charge,sub_monthly,MX,MXN,129.00,0.055059,USD,7.10
"Jun 30, 2026",03:49:48,Google fee,sub_monthly,MX,MXN,-19.35,0.055059,USD,-1.07
"Jun 30, 2026",04:09:27,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",04:09:27,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",04:40:15,Charge,sub_monthly,BR,BRL,34.90,0.182844,USD,6.38
"Jun 30, 2026",04:40:15,Google fee,sub_monthly,BR,BRL,-5.24,0.182844,USD,-0.96
"Jun 30, 2026",05:04:02,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",05:04:02,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",05:30:18,Charge,sub_monthly,MX,MXN,129.00,0.055059,USD,7.10
"Jun 30, 2026",05:30:18,Google fee,sub_monthly,MX,MXN,-19.35,0.055059,USD,-1.07
"Jun 30, 2026",05:50:06,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",05:50:06,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",06:09:09,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",06:09:09,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",06:14:59,Charge,sub_annual,MX,MXN,799.00,0.055059,USD,43.99
"Jun 30, 2026",06:14:59,Google fee,sub_annual,MX,MXN,-119.85,0.055059,USD,-6.60
"Jun 30, 2026",06:16:34,Charge,sub_monthly,DE,EUR,9.99,1.081496,USD,10.80
"Jun 30, 2026",06:16:34,Google fee,sub_monthly,DE,EUR,-1.50,1.081496,USD,-1.62
"Jun 30, 2026",06:18:10,Charge,sub_monthly,BR,BRL,34.90,0.182844,USD,6.38
"Jun 30, 2026",06:18:10,Google fee,sub_monthly,BR,BRL,-5.24,0.182844,USD,-0.96
"Jun 30, 2026",06:51:36,Charge,sub_monthly,DE,EUR,9.99,1.081496,USD,10.80
"Jun 30, 2026",06:51:36,Google fee,sub_monthly,DE,EUR,-1.50,1.081496,USD,-1.62
"Jun 30, 2026",06:54:45,Charge,sub_monthly,DE,EUR,9.99,1.081496,USD,10.80
"Jun 30, 2026",06:54:45,Google fee,sub_monthly,DE,EUR,-1.50,1.081496,USD,-1.62
"Jun 30, 2026",07:18:31,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",07:18:31,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",07:19:28,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",07:19:28,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",07:40:59,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",07:40:59,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",07:47:06,Charge,sub_monthly,GB,GBP,8.99,1.302510,USD,11.71
"Jun 30, 2026",07:47:06,Google fee,sub_monthly,GB,GBP,-1.35,1.302510,USD,-1.76
"Jun 30, 2026",07:50:18,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",07:50:18,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",07:59:02,Charge,sub_quarterly,DE,EUR,24.99,1.081496,USD,27.03
"Jun 30, 2026",07:59:02,Google fee,sub_quarterly,DE,EUR,-3.75,1.081496,USD,-4.05
"Jun 30, 2026",08:00:55,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 30, 2026",08:00:55,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 30, 2026",08:37:49,Charge,sub_monthly,GB,GBP,8.99,1.302510,USD,11.71
"Jun 30, 2026",08:37:49,Google fee,sub_monthly,GB,GBP,-1.35,1.302510,USD,-1.76
"Jun 30, 2026",08:38:51,Charge,sub_monthly,BR,BRL,34.90,0.182844,USD,6.38
"Jun 30, 2026",08:38:51,Google fee,sub_monthly,BR,BRL,-5.24,0.182844,USD,-0.96
"Jun 30, 2026",08:49:12,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 30, 2026",08:49:12,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 30, 2026",10:23:40,Charge,sub_monthly,DE,EUR,9.99,1.081496,USD,10.80
"Jun 30, 2026",10:23:40,Google fee,sub_monthly,DE,EUR,-1.50,1.081496,USD,-1.62
"Jun 30, 2026",10:24:16,Charge,sub_monthly,DE,EUR,9.99,1.081496,USD,10.80
"Jun 30, 2026",10:24:16,Google fee,sub_monthly,DE,EUR,-1.50,1.081496,USD,-1.62
"Jun 30, 2026",10:24:36,Charge,sub_monthly,DE,EUR,9.99,1.081496,USD,10.80
"Jun 30, 2026",10:24:36,Google fee,sub_monthly,DE,EUR,-1.50,1.081496,USD,-1.62
"Jun 30, 2026",10:53:33,Charge,sub_quarterly,GB,GBP,21.99,1.302510,USD,28.64
"Jun 30, 2026",10:53:33,Google fee,sub_quarterly,GB,GBP,-3.30,1.302510,USD,-4.30
"Jun 30, 2026",10:58:21,Charge,sub_monthly,DE,EUR,9.99,1.081496,USD,10.80
"Jun 30, 2026",10:58:21,Google fee,sub_monthly,DE,EUR,-1.50,1.081496,USD,-1.62
"Jun 30, 2026",11:21:05,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 30, 2026",11:21:05,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 30, 2026",11:30:57,Charge,sub_monthly,BR,BRL,34.90,0.182844,USD,6.38
"Jun 30, 2026",11:30:57,Google fee,sub_monthly,BR,BRL,-5.24,0.182844,USD,-0.96
"Jun 30, 2026",11:53:44,Charge,sub_monthly,BR,BRL,34.90,0.182844,USD,6.38
"Jun 30, 2026",11:53:44,Google fee,sub_monthly,BR,BRL,-5.24,0.182844,USD,-0.96
"Jun 30, 2026",12:17:45,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",12:17:45,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 30, 2026",12:32:12,Charge,sub_quarterly,MX,MXN,329.00,0.055059,USD,18.11
"Jun 30, 2026",12:32:12,Google fee,sub_quarterly,MX,MXN,-49.35,0.055059,USD,-2.72
"Jun 30, 2026",20:19:00,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 30, 2026",20:19:00,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
