transaction_id,invoice_id,transaction_type,status,created_at_utc,country,currency,currency_exponent,local_amount,fx_rate,usd_amount,fee_usd
DL-90000074,ORD-505769,PAYMENT,PAID,2026-06-26 12:39:30,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000181,ORD-505876,PAYMENT,PAID,2026-06-26 13:09:22,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90000548,ORD-506243,PAYMENT,PAID,2026-06-26 13:17:49,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000025,ORD-505720,PAYMENT,REJECTED,2026-06-26 13:54:03,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90001303,ORD-506832,REFUND,REFUNDED,2026-06-26 13:56:39,BR,BRL,2,3490,5.4802,6.37,0.00
DL-90000959,ORD-506654,PAYMENT,PAID,2026-06-26 14:06:39,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000661,ORD-506356,PAYMENT,PAID,2026-06-26 14:23:00,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90001299,ORD-506516,REFUND,REFUNDED,2026-06-26 14:53:58,AR,ARS,2,599900,1201.9231,4.99,0.00
DL-90000013,ORD-505708,PAYMENT,PAID,2026-06-26 15:22:46,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000958,ORD-506653,PAYMENT,PAID,2026-06-26 15:54:24,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90000348,ORD-506043,PAYMENT,PAID,2026-06-26 16:08:41,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000810,ORD-506505,PAYMENT,PAID,2026-06-26 17:11:19,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90000027,ORD-505722,PAYMENT,PAID,2026-06-26 17:19:17,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000770,ORD-506465,PAYMENT,PAID,2026-06-26 17:20:21,BR,BRL,2,1690,5.4802,3.08,0.14
DL-90001194,ORD-506889,PAYMENT,PAID,2026-06-26 17:21:00,MX,MXN,2,79900,18.1646,43.99,1.98
DL-90000749,ORD-506444,PAYMENT,PAID,2026-06-26 17:42:03,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000652,ORD-506347,PAYMENT,PAID,2026-06-26 17:46:34,MX,MXN,2,79900,18.1646,43.99,1.98
DL-90000178,ORD-505873,PAYMENT,PAID,2026-06-26 18:11:51,BR,BRL,2,19990,5.4802,36.48,1.64
DL-90000462,ORD-506157,PAYMENT,PAID,2026-06-26 18:33:26,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000797,ORD-506492,PAYMENT,PAID,2026-06-26 19:07:22,CL,CLP,0,17990,942.5071,19.09,0.86
DL-90001094,ORD-506789,PAYMENT,PAID,2026-06-26 19:27:35,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000607,ORD-506302,PAYMENT,PAID,2026-06-26 20:06:38,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000780,ORD-506475,PAYMENT,PAID,2026-06-27 08:12:52,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000252,ORD-505947,PAYMENT,PAID,2026-06-27 08:20:54,CL,CLP,0,44990,942.5071,47.73,2.15
DL-90000673,ORD-506368,PAYMENT,PAID,2026-06-27 08:26:34,CO,COP,2,1290000,4081.6327,3.16,0.14
DL-90000523,ORD-506218,PAYMENT,PAID,2026-06-27 08:32:53,CL,CLP,0,44990,942.5071,47.73,2.15
DL-90000883,ORD-506578,PAYMENT,PAID,2026-06-27 08:45:36,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90001183,ORD-506878,PAYMENT,PAID,2026-06-27 08:49:03,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000258,ORD-505953,PAYMENT,PAID,2026-06-27 09:02:14,AR,ARS,2,3999900,1201.9231,33.28,1.50
DL-90000058,ORD-505753,PAYMENT,PAID,2026-06-27 09:03:33,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90001157,ORD-506852,PAYMENT,PAID,2026-06-27 10:01:13,BR,BRL,2,19990,5.4802,36.48,1.64
DL-90001120,ORD-506815,PAYMENT,PAID,2026-06-27 10:07:49,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90000417,ORD-506112,PAYMENT,PAID,2026-06-27 10:08:21,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90000895,ORD-506590,PAYMENT,PAID,2026-06-27 10:12:38,BR,BRL,2,19990,5.4802,36.48,1.64
DL-90000841,ORD-506536,PAYMENT,PAID,2026-06-27 10:25:22,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90000831,ORD-506526,PAYMENT,PAID,2026-06-27 10:39:48,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000747,ORD-506442,PAYMENT,PAID,2026-06-27 11:01:41,MX,MXN,2,32900,18.1646,18.11,0.81
DL-90001166,ORD-506861,PAYMENT,PAID,2026-06-27 11:43:17,MX,MXN,2,79900,18.1646,43.99,1.98
DL-90000594,ORD-506289,PAYMENT,PAID,2026-06-27 12:08:23,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000799,ORD-506494,PAYMENT,PAID,2026-06-27 12:15:33,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90001192,ORD-506887,PAYMENT,PAID,2026-06-27 12:16:28,MX,MXN,2,32900,18.1646,18.11,0.81
DL-90000648,ORD-506343,PAYMENT,PAID,2026-06-27 12:31:12,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90001091,ORD-506786,PAYMENT,PAID,2026-06-27 12:40:34,CO,COP,2,19990000,4081.6327,48.98,2.20
DL-90000303,ORD-505998,PAYMENT,PAID,2026-06-27 12:52:17,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000364,ORD-506059,PAYMENT,PAID,2026-06-27 13:30:15,CL,CLP,0,44990,942.5071,47.73,2.15
DL-90000952,ORD-506647,PAYMENT,PAID,2026-06-27 13:52:23,MX,MXN,2,79900,18.1646,43.99,1.98
DL-90000361,ORD-506056,PAYMENT,PAID,2026-06-27 14:05:18,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000617,ORD-506312,PAYMENT,PAID,2026-06-27 14:29:15,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000113,ORD-505808,PAYMENT,PAID,2026-06-27 14:41:28,BR,BRL,2,19990,5.4802,36.48,1.64
DL-90000467,ORD-506162,PAYMENT,PAID,2026-06-27 14:51:17,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90001125,ORD-506820,PAYMENT,PAID,2026-06-27 15:01:46,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000011,ORD-505706,PAYMENT,PAID,2026-06-27 15:06:23,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000657,ORD-506352,PAYMENT,PAID,2026-06-27 15:06:31,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000001,ORD-505696,PAYMENT,PAID,2026-06-27 15:56:54,MX,MXN,2,79900,18.1646,43.99,1.98
DL-90000376,ORD-506071,PAYMENT,PAID,2026-06-27 15:58:41,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000197,ORD-505892,PAYMENT,PAID,2026-06-27 16:15:52,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000801,ORD-506496,PAYMENT,PAID,2026-06-27 16:26:39,BR,BRL,2,19990,5.4802,36.48,1.64
DL-90001295,ORD-506111,REFUND,REFUNDED,2026-06-27 16:38:37,CL,CLP,0,3495,942.5071,3.71,0.00
DL-90000583,ORD-506278,PAYMENT,PAID,2026-06-27 16:38:54,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90000271,ORD-505966,PAYMENT,PAID,2026-06-27 16:39:07,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000625,ORD-506320,PAYMENT,PAID,2026-06-27 16:40:05,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90001029,ORD-506724,PAYMENT,PAID,2026-06-27 17:23:51,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000043,ORD-505738,PAYMENT,PAID,2026-06-27 17:29:43,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000159,ORD-505854,PAYMENT,PAID,2026-06-27 17:45:55,MX,MXN,2,32900,18.1646,18.11,0.81
DL-90000418,ORD-506113,PAYMENT,PAID,2026-06-27 18:06:13,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000497,ORD-506192,PAYMENT,PAID,2026-06-27 18:06:14,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90001124,ORD-506819,PAYMENT,PAID,2026-06-27 18:16:24,BR,BRL,2,1690,5.4802,3.08,0.14
DL-90000536,ORD-506231,PAYMENT,PAID,2026-06-27 18:16:28,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000795,ORD-506490,PAYMENT,PAID,2026-06-27 18:16:35,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000979,ORD-506674,PAYMENT,PAID,2026-06-27 18:17:57,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000773,ORD-506468,PAYMENT,PAID,2026-06-27 18:40:14,CL,CLP,0,17990,942.5071,19.09,0.86
DL-90000610,ORD-506305,PAYMENT,PAID,2026-06-27 19:10:00,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000971,ORD-506666,PAYMENT,PAID,2026-06-27 19:48:16,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000061,ORD-505756,PAYMENT,PAID,2026-06-27 20:01:36,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000239,ORD-505934,PAYMENT,REJECTED,2026-06-28 07:25:59,MX,MXN,2,79900,18.1646,43.99,1.98
DL-90000331,ORD-506026,PAYMENT,PAID,2026-06-28 08:07:06,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000806,ORD-506501,PAYMENT,PAID,2026-06-28 08:33:41,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000909,ORD-506604,PAYMENT,PAID,2026-06-28 08:53:02,AR,ARS,2,1599900,1201.9231,13.31,0.60
DL-90000134,ORD-505829,PAYMENT,PAID,2026-06-28 09:42:56,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90001186,ORD-506881,PAYMENT,PAID,2026-06-28 10:03:45,AR,ARS,2,259900,1201.9231,2.16,0.10
DL-90000340,ORD-506035,PAYMENT,PAID,2026-06-28 10:09:00,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90001226,ORD-506921,PAYMENT,PAID,2026-06-28 10:14:11,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000062,ORD-505757,PAYMENT,PAID,2026-06-28 10:28:39,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000042,ORD-505737,PAYMENT,PAID,2026-06-28 10:57:05,AR,ARS,2,259900,1201.9231,2.16,0.10
DL-90000310,ORD-506005,PAYMENT,PAID,2026-06-28 11:41:54,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000650,ORD-506345,PAYMENT,REJECTED,2026-06-28 13:10:55,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000154,ORD-505849,PAYMENT,PAID,2026-06-28 13:30:46,BR,BRL,2,19990,5.4802,36.48,1.64
DL-90001058,ORD-506753,PAYMENT,REJECTED,2026-06-28 13:50:04,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90000172,ORD-505867,PAYMENT,PAID,2026-06-28 13:58:43,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90001033,ORD-506728,PAYMENT,PAID,2026-06-28 14:14:13,CO,COP,2,1290000,4081.6327,3.16,0.14
DL-90000733,ORD-506428,PAYMENT,PAID,2026-06-28 14:51:50,CO,COP,2,2990000,4081.6327,7.33,0.33
DL-90000237,ORD-505932,PAYMENT,PAID,2026-06-28 15:12:57,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000550,ORD-506245,PAYMENT,PAID,2026-06-28 15:13:00,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90001038,ORD-506733,PAYMENT,PAID,2026-06-28 15:14:42,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000158,ORD-505853,PAYMENT,PAID,2026-06-28 16:11:29,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000064,ORD-505759,PAYMENT,PAID,2026-06-28 16:14:11,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000906,ORD-506601,PAYMENT,PAID,2026-06-28 16:30:28,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90000531,ORD-506226,PAYMENT,PAID,2026-06-28 16:40:08,AR,ARS,2,1599900,1201.9231,13.31,0.60
DL-90001023,ORD-506718,PAYMENT,PAID,2026-06-28 17:09:13,AR,ARS,2,3999900,1201.9231,33.28,1.50
DL-90000306,ORD-506001,PAYMENT,PAID,2026-06-28 17:12:03,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000554,ORD-506249,PAYMENT,PAID,2026-06-28 17:12:27,CO,COP,2,7990000,4081.6327,19.58,0.88
DL-90000004,ORD-505699,PAYMENT,PAID,2026-06-28 17:41:27,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000395,ORD-506090,PAYMENT,PAID,2026-06-28 17:43:49,BR,BRL,2,1690,5.4802,3.08,0.14
DL-90000899,ORD-506594,PAYMENT,PAID,2026-06-28 17:52:21,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000570,ORD-506265,PAYMENT,PAID,2026-06-28 17:55:15,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000723,ORD-506418,PAYMENT,PAID,2026-06-28 18:02:55,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90000255,ORD-505950,PAYMENT,PAID,2026-06-28 18:21:51,MX,MXN,2,5900,18.1646,3.25,0.15
DL-90000219,ORD-505914,PAYMENT,PAID,2026-06-28 18:30:20,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90000375,ORD-506070,PAYMENT,PAID,2026-06-28 18:51:24,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000595,ORD-506290,PAYMENT,PAID,2026-06-28 19:08:34,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90000754,ORD-506449,PAYMENT,PAID,2026-06-28 19:22:13,CO,COP,2,7990000,4081.6327,19.58,0.88
DL-90001045,ORD-506740,PAYMENT,PAID,2026-06-28 19:25:38,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90001135,ORD-506830,PAYMENT,PAID,2026-06-28 19:59:35,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000511,ORD-506206,PAYMENT,PAID,2026-06-29 07:54:09,BR,BRL,2,3490,5.4717,6.38,0.29
DL-90000323,ORD-506018,PAYMENT,PAID,2026-06-29 08:10:53,CO,COP,2,7990000,4065.0407,19.66,0.88
DL-90000845,ORD-506540,PAYMENT,PAID,2026-06-29 09:01:12,MX,MXN,2,12900,18.1123,7.12,0.32
DL-90001174,ORD-506869,PAYMENT,PAID,2026-06-29 09:23:47,BR,BRL,2,19990,5.4717,36.53,1.64
DL-90000264,ORD-505959,PAYMENT,PAID,2026-06-29 09:41:00,MX,MXN,2,5900,18.1123,3.26,0.15
DL-90000857,ORD-506552,PAYMENT,REJECTED,2026-06-29 09:43:36,MX,MXN,2,12900,18.1123,7.12,0.32
DL-90001178,ORD-506873,PAYMENT,PAID,2026-06-29 09:47:01,MX,MXN,2,5900,18.1123,3.26,0.15
DL-90000056,ORD-505751,PAYMENT,PAID,2026-06-29 09:51:52,BR,BRL,2,19990,5.4717,36.53,1.64
DL-90000051,ORD-505746,PAYMENT,PAID,2026-06-29 10:30:11,AR,ARS,2,259900,1206.2726,2.15,0.10
DL-90000560,ORD-506255,PAYMENT,PAID,2026-06-29 10:53:05,BR,BRL,2,8990,5.4717,16.43,0.74
DL-90000575,ORD-506270,PAYMENT,PAID,2026-06-29 11:28:33,BR,BRL,2,3490,5.4717,6.38,0.29
DL-90000503,ORD-506198,PAYMENT,PAID,2026-06-29 11:30:48,CL,CLP,0,6990,941.6196,7.42,0.33
DL-90001123,ORD-506818,PAYMENT,PAID,2026-06-29 11:35:12,BR,BRL,2,3490,5.4717,6.38,0.29
DL-90001243,ORD-506938,PAYMENT,PAID,2026-06-29 11:44:24,BR,BRL,2,3490,5.4717,6.38,0.29
DL-90000015,ORD-505710,PAYMENT,PAID,2026-06-29 12:07:17,BR,BRL,2,3490,5.4717,6.38,0.29
DL-90001012,ORD-506707,PAYMENT,PAID,2026-06-29 12:21:57,BR,BRL,2,8990,5.4717,16.43,0.74
DL-90000936,ORD-506631,PAYMENT,REJECTED,2026-06-29 12:32:31,AR,ARS,2,599900,1206.2726,4.97,0.22
DL-90000272,ORD-505967,PAYMENT,PAID,2026-06-29 12:53:13,MX,MXN,2,12900,18.1123,7.12,0.32
DL-90000659,ORD-506354,PAYMENT,PAID,2026-06-29 12:56:03,BR,BRL,2,8990,5.4717,16.43,0.74
DL-90001085,ORD-506780,PAYMENT,PAID,2026-06-29 13:09:34,CL,CLP,0,6990,941.6196,7.42,0.33
DL-90000863,ORD-506558,PAYMENT,PAID,2026-06-29 14:13:38,CO,COP,2,7990000,4065.0407,19.66,0.88
DL-90000358,ORD-506053,PAYMENT,REJECTED,2026-06-29 14:28:56,CL,CLP,0,6990,941.6196,7.42,0.33
DL-90000915,ORD-506610,PAYMENT,PAID,2026-06-29 14:48:15,CO,COP,2,7990000,4065.0407,19.66,0.88
DL-90000035,ORD-505730,PAYMENT,PAID,2026-06-29 15:19:22,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90000633,ORD-506328,PAYMENT,PAID,2026-06-29 16:10:43,AR,ARS,2,599900,1206.2726,4.97,0.22
DL-90000755,ORD-506450,PAYMENT,PAID,2026-06-29 16:29:16,MX,MXN,2,12900,18.1123,7.12,0.32
DL-90001028,ORD-506723,PAYMENT,PAID,2026-06-29 17:39:50,BR,BRL,2,8990,5.4717,16.43,0.74
DL-90000388,ORD-506083,PAYMENT,PAID,2026-06-29 17:59:21,BR,BRL,2,8990,5.4717,16.43,0.74
DL-90000830,ORD-506525,PAYMENT,PAID,2026-06-29 18:00:21,BR,BRL,2,3490,5.4717,6.38,0.29
DL-90000834,ORD-506529,PAYMENT,PAID,2026-06-29 18:19:57,MX,MXN,2,32900,18.1123,18.16,0.82
DL-90000468,ORD-506163,PAYMENT,REJECTED,2026-06-29 18:26:04,BR,BRL,2,8990,5.4717,16.43,0.74
DL-90000510,ORD-506205,PAYMENT,PAID,2026-06-29 19:26:27,MX,MXN,2,5900,18.1123,3.26,0.15
DL-90000248,ORD-505943,PAYMENT,PAID,2026-06-29 19:43:27,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90001146,ORD-506841,PAYMENT,PAID,2026-06-29 19:43:53,CL,CLP,0,6990,941.6196,7.42,0.33
DL-90000371,ORD-506066,PAYMENT,PAID,2026-06-29 20:06:47,CL,CLP,0,6990,941.6196,7.42,0.33
DL-90001059,ORD-506754,PAYMENT,PAID,2026-06-30 07:16:00,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90000151,ORD-505846,PAYMENT,PAID,2026-06-30 07:34:19,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90001104,ORD-506799,PAYMENT,PAID,2026-06-30 08:32:55,CO,COP,2,7990000,4065.0407,19.66,0.88
DL-90000938,ORD-506633,PAYMENT,PAID,2026-06-30 08:40:12,BR,BRL,2,8990,5.4691,16.44,0.74
DL-90000318,ORD-506013,PAYMENT,PAID,2026-06-30 09:11:23,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000177,ORD-505872,PAYMENT,PAID,2026-06-30 09:46:12,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90000429,ORD-506124,PAYMENT,REJECTED,2026-06-30 10:39:56,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90000354,ORD-506049,PAYMENT,PAID,2026-06-30 10:42:44,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90000800,ORD-506495,PAYMENT,PAID,2026-06-30 11:10:22,AR,ARS,2,3999900,1210.6538,33.04,1.49
DL-90001231,ORD-506926,PAYMENT,PAID,2026-06-30 11:20:28,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90000794,ORD-506489,PAYMENT,PAID,2026-06-30 11:40:54,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90000790,ORD-506485,PAYMENT,PAID,2026-06-30 11:43:14,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90000850,ORD-506545,PAYMENT,PAID,2026-06-30 11:43:36,MX,MXN,2,32900,18.1623,18.11,0.81
DL-90001042,ORD-506737,PAYMENT,PAID,2026-06-30 12:01:59,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90000907,ORD-506602,PAYMENT,PAID,2026-06-30 12:05:55,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90000284,ORD-505979,PAYMENT,PAID,2026-06-30 12:41:03,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90000231,ORD-505926,PAYMENT,PAID,2026-06-30 12:52:25,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90001158,ORD-506853,PAYMENT,PAID,2026-06-30 13:11:18,BR,BRL,2,8990,5.4691,16.44,0.74
DL-90000571,ORD-506266,PAYMENT,PAID,2026-06-30 13:16:24,AR,ARS,2,599900,1210.6538,4.96,0.22
DL-90000751,ORD-506446,PAYMENT,PAID,2026-06-30 13:40:29,BR,BRL,2,8990,5.4691,16.44,0.74
DL-90001044,ORD-506739,PAYMENT,REJECTED,2026-06-30 13:49:31,BR,BRL,2,19990,5.4691,36.55,1.64
DL-90000102,ORD-505797,PAYMENT,PAID,2026-06-30 13:54:04,CL,CLP,0,44990,944.2871,47.64,2.14
DL-90000155,ORD-505850,PAYMENT,REJECTED,2026-06-30 16:11:41,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000133,ORD-505828,PAYMENT,PAID,2026-06-30 16:20:28,AR,ARS,2,1599900,1210.6538,13.22,0.59
DL-90000242,ORD-505937,PAYMENT,PAID,2026-06-30 16:33:30,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000365,ORD-506060,PAYMENT,PAID,2026-06-30 16:59:24,CO,COP,2,7990000,4065.0407,19.66,0.88
DL-90000739,ORD-506434,PAYMENT,PAID,2026-06-30 17:21:16,MX,MXN,2,32900,18.1623,18.11,0.81
DL-90000893,ORD-506588,PAYMENT,PAID,2026-06-30 17:30:45,CO,COP,2,7990000,4065.0407,19.66,0.88
DL-90001116,ORD-506811,PAYMENT,PAID,2026-06-30 17:34:31,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90000161,ORD-505856,PAYMENT,PAID,2026-06-30 17:40:30,BR,BRL,2,1690,5.4691,3.09,0.14
DL-90000892,ORD-506587,PAYMENT,PAID,2026-06-30 17:43:36,BR,BRL,2,19990,5.4691,36.55,1.64
DL-90000927,ORD-506622,PAYMENT,REJECTED,2026-06-30 18:13:51,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90000567,ORD-506262,PAYMENT,REJECTED,2026-06-30 18:54:18,BR,BRL,2,3490,5.4691,6.38,0.29
DL-90000170,ORD-505865,PAYMENT,PAID,2026-06-30 18:54:35,BR,BRL,2,19990,5.4691,36.55,1.64
DL-90000386,ORD-506081,PAYMENT,PAID,2026-06-30 19:23:59,MX,MXN,2,12900,18.1623,7.10,0.32
DL-90000164,ORD-505859,PAYMENT,PAID,2026-06-30 19:45:15,CO,COP,2,2990000,4065.0407,7.36,0.33
DL-90001087,ORD-506782,PAYMENT,PAID,2026-06-30 20:16:45,MX,MXN,2,12900,18.1623,7.10,0.32
DL-90001255,ORD-506950,PAYMENT,PAID,2026-07-01 09:27:43,MX,MXN,2,12900,18.1808,7.10,0.32
DL-90001276,ORD-506971,PAYMENT,PAID,2026-07-01 10:20:50,BR,BRL,2,19990,5.4560,36.64,1.65
DL-90001275,ORD-506970,PAYMENT,PAID,2026-07-01 10:36:23,BR,BRL,2,19990,5.4560,36.64,1.65
DL-90001282,ORD-506977,PAYMENT,REJECTED,2026-07-01 11:42:59,MX,MXN,2,12900,18.1808,7.10,0.32
DL-90001261,ORD-506956,PAYMENT,PAID,2026-07-01 12:48:40,CL,CLP,0,6990,946.0738,7.39,0.33
DL-90001266,ORD-506961,PAYMENT,PAID,2026-07-01 13:34:34,CO,COP,2,19990000,4048.5830,49.38,2.22
DL-90001274,ORD-506969,PAYMENT,PAID,2026-07-01 13:54:48,MX,MXN,2,12900,18.1808,7.10,0.32
DL-90001258,ORD-506953,PAYMENT,PAID,2026-07-01 15:32:00,MX,MXN,2,12900,18.1808,7.10,0.32
DL-90001277,ORD-506972,PAYMENT,PAID,2026-07-01 16:33:19,BR,BRL,2,3490,5.4560,6.40,0.29
DL-90001273,ORD-506968,PAYMENT,PAID,2026-07-01 16:43:00,MX,MXN,2,5900,18.1808,3.25,0.15
DL-90001285,ORD-506980,PAYMENT,PAID,2026-07-01 17:10:59,BR,BRL,2,3490,5.4560,6.40,0.29
DL-90001283,ORD-506978,PAYMENT,PAID,2026-07-01 18:04:19,BR,BRL,2,19990,5.4560,36.64,1.65
DL-90001253,ORD-506948,PAYMENT,REJECTED,2026-07-02 08:01:40,MX,MXN,2,12900,18.2163,7.08,0.32
DL-90001289,ORD-505895,REFUND,REFUNDED,2026-07-02 08:19:08,BR,BRL,2,3490,5.4720,6.38,0.00
DL-90001271,ORD-506966,PAYMENT,PAID,2026-07-02 09:09:02,BR,BRL,2,3490,5.4720,6.38,0.29
DL-90001264,ORD-506959,PAYMENT,PAID,2026-07-02 10:45:38,MX,MXN,2,5900,18.2163,3.24,0.15
DL-90001284,ORD-506979,PAYMENT,PAID,2026-07-02 10:48:19,MX,MXN,2,32900,18.2163,18.06,0.81
DL-90001272,ORD-506967,PAYMENT,PAID,2026-07-02 11:07:03,AR,ARS,2,599900,1212.1212,4.95,0.22
DL-90001254,ORD-506949,PAYMENT,PAID,2026-07-02 11:29:18,BR,BRL,2,3490,5.4720,6.38,0.29
DL-90001267,ORD-506962,PAYMENT,PAID,2026-07-02 14:00:05,BR,BRL,2,3490,5.4720,6.38,0.29
DL-90001304,ORD-506849,REFUND,REFUNDED,2026-07-02 14:28:14,MX,MXN,2,12900,18.2163,7.08,0.00
DL-90001262,ORD-506957,PAYMENT,PAID,2026-07-02 14:54:34,CL,CLP,0,17990,944.2871,19.05,0.86
DL-90001281,ORD-506976,PAYMENT,PAID,2026-07-02 16:55:52,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90001251,ORD-506946,PAYMENT,PAID,2026-07-02 16:56:07,BR,BRL,2,3490,5.4720,6.38,0.29
DL-90001268,ORD-506963,PAYMENT,PAID,2026-07-02 17:39:29,BR,BRL,2,8990,5.4720,16.43,0.74
DL-90001257,ORD-506952,PAYMENT,PAID,2026-07-03 09:49:06,MX,MXN,2,32900,18.1785,18.10,0.81
DL-90001269,ORD-506964,PAYMENT,PAID,2026-07-03 11:29:06,CO,COP,2,7990000,4065.0407,19.66,0.88
DL-90001297,ORD-506270,REFUND,REFUNDED,2026-07-03 12:00:33,BR,BRL,2,3490,5.4688,6.38,0.00
DL-90001278,ORD-506973,PAYMENT,PAID,2026-07-03 12:41:35,BR,BRL,2,3490,5.4688,6.38,0.29
DL-90001307,ORD-506947,REFUND,REFUNDED,2026-07-03 12:56:00,BR,BRL,2,1745,5.4688,3.19,0.00
DL-90001256,ORD-506951,PAYMENT,PAID,2026-07-03 13:01:56,MX,MXN,2,12900,18.1785,7.10,0.32
DL-90001263,ORD-506958,PAYMENT,PAID,2026-07-03 13:55:37,BR,BRL,2,8990,5.4688,16.44,0.74
DL-90001260,ORD-506955,PAYMENT,PAID,2026-07-03 13:56:14,MX,MXN,2,5900,18.1785,3.25,0.15
DL-90001305,ORD-506897,REFUND,REFUNDED,2026-07-03 15:20:00,MX,MXN,2,6450,18.1785,3.55,0.00
